City,Household_Size,Seasonal_Index,Garden_Area,Avg_Rainfall,Household_Income,Previous_Day_Usage,City_Population,Daily_Water_Used,Avg_Water_Table,Suitability
Hyderabad,3,1.495,47.133,850,135700,183.181,10000000,183.549,680,Suitable
Kolkata,3,0.965,64.485,1600,107800,189.8,14800000,184.83,1280,Suitable
Delhi,5,1.182,177.817,800,83000,130.3,19000000,131.21,640,Suitable
Bangalore,1,0.69,178.83,900,75200,161.667,12000000,156.23,720,Suitable
Pune,4,0.91,181.4,650,110700,107.589,7300000,108.82,520,Suitable
Jaipur,1,1.46,126.7,550,146000,137.23,3500000,139.93,440,Suitable
Mumbai,3,0.7,61,2200,47500,235.2,20400000,240.3,1760,Suitable
Bangalore,4,1.3,135.9,900,147400,111.9,12000000,116.097,720,Suitable
Chennai,1,1.3,149.9,1400,111400,102.1,11000000,97.4,1120,Suitable
Kolkata,1,0.94,132.6,1600,23200,230.2,14800000,231.1,1280,Suitable
Bangalore,2,1.29,112.306,900,51300,256.77,12000000,,720,Suitable
Kolkata,1,,100.367,1600,27100,,,196.89,1280,Suitable
Jaipur,1,0.7,36.2,550,139700,185.2,3500000,,440,
Jaipur,2,0.923,194.67,550,52900,264.828,3500000,269.01,440,Suitable
Mumbai,2,0.816,55.8,2200,119500,259.577,20400000,265.25,1760,Suitable
Hyderabad,3,0.669,102.98,850,,149.7,10000000,,680,Suitable
Chennai,,0.89,125.414,1400,39800,132.282,11000000,129.76,1120,Suitable
Ahmedabad,3,1.5,151.71,600,83400,138.6,,133.9,480,Suitable
Lucknow,5,1.13,118.9,1000,135500,238.7,4500000,234.364,800,Suitable
Mumbai,4,1.2,167.497,2200,105300,192.5,20400000,,1760,Suitable
Jaipur,6,0.94,122.8,550,39600,106.1,3500000,105.4,440,Suitable
Delhi,4,0.81,82.012,800,29900,121.67,19000000,119.81,640,Suitable
Hyderabad,2,1.4,99.921,850,46600,175.969,10000000,174.96,680,Suitable
Lucknow,4,1.15,117.923,1000,26200,258.088,4500000,256.4,800,Suitable
Delhi,5,,27.9,800,73500,211.1,19000000,215.669,640,Suitable
Mumbai,,,182.78,2200,95300,283.81,,287.5,1760,Suitable
Bangalore,2,1.1,199.51,900,31700,168.525,12000000,172.3,720,Suitable
Ahmedabad,3,0.58,39.493,600,48700,236.77,8000000,243.18,480,Suitable
Kolkata,5,1.5,148.58,1600,141300,263,14800000,264.87,1280,Suitable
Lucknow,6,1.29,98.1,1000,75700,259.886,,267.6,800,Suitable
Lucknow,1,1.5,67.501,1000,135400,177.9,4500000,176.82,800,Suitable
Mumbai,2,0.6,75.7,2200,102700,276.4,20400000,272.8,,Suitable
Lucknow,1,0.7,21.162,1000,38400,236,4500000,235.7,800,Suitable
Kolkata,,0.503,106.81,1600,134900,120.56,14800000,115.68,1280,Suitable
Kolkata,1,1.3,29.965,1600,98900,147.52,14800000,152.42,,Suitable
Delhi,1,,26.17,800,127300,238.445,19000000,241.31,640,Suitable
Bangalore,,0.8,97.1,900,30000,234.1,12000000,237.613,720,Suitable
Kolkata,,1.132,,1600,123600,129.179,14800000,128.09,1280,Suitable
Ahmedabad,6,1.091,178.109,600,30200,205.9,8000000,208.6,480,Suitable
Lucknow,6,1.22,181.8,1000,40200,,4500000,266.962,,Suitable
Delhi,6,0.903,131.817,800,64700,289.3,19000000,289.79,640,Suitable
Jaipur,5,0.6,102.6,550,144800,179.7,3500000,184.1,440,Suitable
Delhi,1,0.5,112.2,800,139600,187.28,19000000,188.65,640,Suitable
Ahmedabad,4,1.4,125.241,600,22100,185.4,8000000,183.38,480,Suitable
Hyderabad,3,0.82,36.2,850,65600,256.163,10000000,254.6,680,Suitable
Delhi,4,0.85,43.8,800,90400,216.4,19000000,211.9,640,Suitable
Jaipur,4,0.57,117.85,550,26300,,3500000,192.5,440,
Kolkata,4,1.13,128.5,1600,123800,116.576,14800000,108.19,1280,Suitable
Pune,2,1.013,89.78,650,146400,180.8,7300000,177.59,520,Suitable
Pune,2,0.537,128.42,650,81400,167.35,7300000,166.98,520,Suitable
Pune,6,1.34,130.3,650,24000,274.1,7300000,273.54,520,Suitable
Hyderabad,1,0.57,35.2,850,148200,235.901,10000000,241.13,,Suitable
Jaipur,1,1.403,67.446,,75300,240.1,,248.82,440,Suitable
Ahmedabad,5,0.79,184.2,600,135800,273.5,8000000,268.93,480,Suitable
Mumbai,1,1.2,189.3,2200,71500,281.2,20400000,278.75,1760,Suitable
Pune,3,0.924,14.097,650,144800,186.922,7300000,193.159,520,Suitable
Mumbai,4,0.99,175.8,2200,43500,135.47,20400000,,1760,Suitable
Hyderabad,3,0.889,11.4,850,30600,205,10000000,210.862,680,Suitable
Mumbai,4,1.4,86.91,2200,106500,134.7,20400000,126.6,1760,Suitable
Lucknow,1,1.165,168.3,1000,120900,243.276,4500000,238.06,800,Suitable
Hyderabad,3,0.756,39.9,850,56400,170.638,10000000,155.401,680,Suitable
Mumbai,4,0.56,153.43,2200,103200,123.399,20400000,119.8,1760,Suitable
Delhi,3,0.58,,800,133400,242.91,19000000,244.3,640,Suitable
Pune,18,1.2,637.5870773,650,,1654.860965,7300000,694.0540509,520,Suitable
Bangalore,3,1.099,62.015,900,,186.98,12000000,187.28,720,Suitable
Chennai,3,1.3,102.2,1400,74700,131.408,11000000,125.9,1120,Suitable
Hyderabad,4,1.4,143.88,850,111300,248.11,10000000,246.47,680,Suitable
Kolkata,6,1.1,138.513,1600,145500,239.4,14800000,231.35,,Suitable
Chennai,,0.98,105.3,1400,,,11000000,300.58,1120,Suitable
Ahmedabad,2,1.002,151.77,600,126200,115.82,8000000,118.6,480,Suitable
Hyderabad,2,1.4,,850,60800,140.6,10000000,134.008,680,Suitable
Hyderabad,4,0.5,36.523,850,,239.91,10000000,233.4,680,Suitable
Mumbai,24,0.743,165.2085413,2200,662900,329.0405186,20400000,531.9471461,1760,Suitable
Hyderabad,6,1.161,152.08,850,57200,297.41,10000000,306.76,680,Suitable
Pune,1,1.2,138.778,650,102000,128.44,7300000,124.91,520,Suitable
Jaipur,4,0.599,97.741,550,60400,262.315,,268.1,440,
Jaipur,6,1.375,99.445,550,87200,141.4,3500000,143,440,Suitable
Ahmedabad,4,1.08,77.457,,83800,279.935,8000000,278.51,480,Suitable
Lucknow,1,0.5,105.429,1000,124900,160.96,,167.3,800,Suitable
Bangalore,2,0.59,171.444,900,106800,203.79,12000000,208.2,720,Suitable
Lucknow,,0.643,76.697,1000,29200,274.467,4500000,269.611,800,
Pune,4,0.599,77.673,650,84500,204.5,7300000,208.58,,Suitable
Pune,2,1.2,70.895,650,143600,209.1,7300000,212.21,520,Suitable
Delhi,5,0.64,167.03,800,138800,146.3,19000000,146.6,640,Suitable
Jaipur,6,1.2,165.7,550,116100,135.47,3500000,134.774,440,Suitable
Chennai,3,0.89,148.7,1400,94900,177.889,11000000,183.71,1120,Suitable
Kolkata,6,0.994,194,1600,148300,104.935,14800000,112.856,1280,Suitable
Hyderabad,1,1.407,18,850,118400,257.874,10000000,255.09,680,Suitable
Bangalore,4,1.1,61.23,900,144400,125.84,12000000,129.8,720,Suitable
Kolkata,4,1.16,137.4,1600,94700,276.5,14800000,272.4,1280,
Lucknow,2,0.8,114.8,1000,116800,206.6,4500000,200.9,800,Suitable
Kolkata,6,1.12,183.247,1600,39500,241.8,14800000,240.4,1280,Suitable
Delhi,5,0.55,127.91,800,82600,258.4,19000000,264.9,640,Suitable
Bangalore,3,0.9,12.7,900,109300,199.258,,200.46,720,Suitable
Bangalore,4,0.752,31,900,44400,108.62,12000000,113.405,,Suitable
Delhi,1,1.4,42.1,800,122900,191.62,19000000,190.448,640,Suitable
Pune,,0.63,22.35,650,61200,201,7300000,211.4,520,Suitable
Delhi,4,0.9,169.078,800,63200,107.279,19000000,109.842,640,Suitable
Pune,2,1.1,113.59,650,109300,,7300000,108.632,520,
Chennai,2,0.55,97.65,1400,45200,189.99,11000000,192.76,1120,Suitable
Ahmedabad,2,1.15,51.74,600,94000,123.664,8000000,115.41,480,Suitable
Pune,1,,113.32,650,67700,226.37,7300000,228.8,520,Suitable
Kolkata,2,1.154,191.9,1600,55400,173.8,,164.567,1280,Suitable
Pune,3,0.656,40,650,58800,234.29,7300000,236.276,520,Suitable
Ahmedabad,5,1.251,31.567,600,130600,206.534,8000000,198.24,480,Suitable
Lucknow,6,1.09,116.12,1000,138100,134.2,4500000,133.34,800,Suitable
Hyderabad,4,0.5,55.072,850,138400,262.3,10000000,262.8,680,Suitable
Delhi,3,1.35,56.7,800,56600,202.12,19000000,203.94,640,Suitable
Hyderabad,2,0.97,21.1,850,128500,274.2,10000000,281.4,680,Suitable
Delhi,3,1.269,172.75,800,119600,206.902,19000000,216.32,640,Suitable
Chennai,4,1.41,101.7,1400,20500,242.673,11000000,243.024,1120,Suitable
Jaipur,1,1.4,59.603,550,101700,172.34,3500000,175.04,440,Suitable
Kolkata,6,1.2,106.55,,99100,243.4,14800000,258,1280,Suitable
Kolkata,4,1.081,41.4,1600,33500,109.8,14800000,122.6,1280,Suitable
Lucknow,5,0.9,51.9,1000,55000,115,4500000,107.65,800,Suitable
Jaipur,3,1.199,40.8,550,84500,196.507,3500000,195.71,440,Suitable
Jaipur,6,0.82,116.28,550,51800,128.42,3500000,123.12,440,Suitable
Delhi,5,0.74,109.1,800,86500,152.7,19000000,146.672,640,Suitable
Kolkata,1,0.925,,1600,140600,207.3,14800000,207.66,1280,Suitable
Kolkata,4,0.524,188.1,1600,92300,160.322,14800000,160.87,1280,Suitable
Jaipur,1,1.106,31.8,550,22300,130.16,3500000,125.779,440,Suitable
Delhi,3,0.6,16.8,800,,184.5,19000000,190.814,640,Suitable
Pune,2,0.7,59.3,650,72500,157.005,,157.78,520,Suitable
Pune,1,0.95,120.002,650,23600,116.6,7300000,115.6,520,Suitable
Ahmedabad,,0.812,190.845,600,137400,240.1,,241.8,480,Suitable
Mumbai,5,1.4,50.38,2200,57600,,20400000,150.392,1760,Suitable
Bangalore,5,0.91,83.347,900,37300,153.2,12000000,142.64,720,Suitable
Chennai,4,1.4,,1400,143300,103.8,11000000,104.59,1120,Suitable
Delhi,3,1.34,138.902,800,124500,161.242,19000000,167.849,640,Suitable
Pune,1,1.46,55.794,650,23500,,7300000,172.842,520,Suitable
Lucknow,5,,179.22,1000,27000,133.263,4500000,131.121,800,Suitable
Bangalore,2,1.416,101.422,900,103200,184.57,12000000,191.92,,Suitable
Bangalore,,1.161,106.1,900,99200,192.628,12000000,,720,Suitable
Bangalore,3,1.483,21.367,900,88300,209.633,12000000,200.57,720,Suitable
Jaipur,3,0.66,97.55,550,67400,256.96,3500000,258.8,440,Suitable
Ahmedabad,3,0.94,91.6,,70700,214.9,8000000,210.781,480,Suitable
Lucknow,3,1.35,177.01,1000,117100,,4500000,139.1,800,Suitable
Mumbai,1,1,44.8,2200,120200,152.21,20400000,150.96,1760,Suitable
Lucknow,6,0.92,106.2,1000,102100,118.27,4500000,117.026,800,Suitable
Lucknow,,0.757,108.5,1000,149500,193.65,4500000,191.679,800,Suitable
Delhi,6,1.2,18.47,800,49900,230.26,19000000,232.03,,Suitable
Ahmedabad,1,0.672,91.6,600,66000,279.151,8000000,290.6,480,Suitable
Hyderabad,3,0.9,70.972,,142900,204.93,10000000,205.7,680,Suitable
Ahmedabad,,0.9,153.546,600,88600,110.59,8000000,107.754,480,Suitable
Hyderabad,4,0.6,119.517,850,135900,233.018,10000000,237.339,680,Suitable
Mumbai,1,1.5,164.9,2200,67000,128.9,20400000,128.445,1760,Suitable
Delhi,,1.23,93.1,800,81600,257.05,19000000,259.7,640,Suitable
Jaipur,4,1.399,111.4,550,33800,266.3,3500000,262.72,440,Suitable
Bangalore,5,1.219,153.4,900,123300,200.2,12000000,202.946,720,Suitable
Delhi,6,1.272,94.3,800,90600,150.885,19000000,156,640,Suitable
Jaipur,2,0.689,198.62,550,23800,265.098,3500000,270.2,440,Suitable
Delhi,,1.058,630.6499485,800,,421.0391266,19000000,469.1961026,640,Suitable
Jaipur,5,1.12,166.93,550,74800,108.9,3500000,107.56,440,Suitable
Delhi,3,0.859,29.523,800,81700,,19000000,263.3,640,Suitable
Ahmedabad,6,1.198,180.4,600,85100,233.166,8000000,238.6,480,Suitable
Ahmedabad,5,1.123,80.3,600,66100,171.112,8000000,167.9,480,Suitable
Ahmedabad,6,1.168,156.19,600,143100,263.009,8000000,263.332,480,Suitable
Bangalore,1,0.532,170.4,900,102200,106.7,12000000,92.89,720,Suitable
Chennai,2,1.3,80.652,1400,80900,291.906,11000000,290.009,1120,Suitable
Kolkata,3,1.36,174.086,1600,81900,266.6,14800000,273.297,1280,Suitable
Hyderabad,3,0.64,197.8,850,32000,131.57,10000000,132.33,680,Suitable
Ahmedabad,5,0.721,179.87,600,45300,295.3,8000000,298.91,480,Suitable
Chennai,5,0.609,131.044,1400,116800,229.669,11000000,224.6,1120,Suitable
Hyderabad,5,1.3,51.54,850,117500,229.53,10000000,230.64,680,Suitable
Delhi,2,1.137,46,,98100,111.29,19000000,104.3,640,Suitable
Mumbai,1,0.621,181.5,2200,,,20400000,116,1760,Suitable
Jaipur,6,0.532,45.4,550,104200,239.29,,,440,
Chennai,5,1.3,192.844,1400,46200,153.134,11000000,152.5,1120,Suitable
Lucknow,6,0.713,39.959,1000,82700,181,4500000,170.81,800,Suitable
Pune,4,,46.35,650,98600,130.8,7300000,122.106,520,Suitable
Chennai,6,1.2,43.4,1400,54600,293,11000000,281.291,1120,Suitable
Ahmedabad,6,1.224,184.47,,80100,157.5,8000000,158.21,480,Suitable
Ahmedabad,5,1.2,183.149,600,135800,260.923,,270.685,480,Suitable
Chennai,5,0.74,129.4,1400,135400,110.7,11000000,110.94,,Suitable
Jaipur,4,0.8,188.09,550,148800,195.8,3500000,201.7,440,Suitable
Hyderabad,6,0.8,150.1,850,74500,,10000000,290.43,680,Suitable
Delhi,2,0.8,193.823,,27800,258.8,19000000,259.965,640,Suitable
Pune,2,1.45,105.62,650,127900,100.9,7300000,98.4,520,Suitable
Delhi,2,1.2,59.48,800,63500,217.669,19000000,215.798,640,Suitable
Bangalore,5,1.3,48.6,900,76600,153.89,12000000,151.096,720,Suitable
Jaipur,2,0.9,132,550,92200,147.78,3500000,152.1,440,Suitable
Ahmedabad,5,1.4,160.8,600,119800,177.565,8000000,176.06,480,Suitable
Bangalore,5,,33.444,900,130800,246.79,12000000,240.285,720,Suitable
Delhi,1,1.2,96.17,800,73700,141.25,19000000,,640,Suitable
Delhi,4,0.6,150.8,800,120200,256.18,19000000,253,640,Suitable
Pune,5,0.7,,650,71800,284.4,7300000,292.5,520,Suitable
Kolkata,1,1.1,17.295,1600,79700,239.4,14800000,233.95,1280,Suitable
Delhi,2,0.768,166.2,800,145400,205.5,19000000,206.1,640,Suitable
Hyderabad,1,0.5,193,850,128500,226.8,,221.8,680,Suitable
Hyderabad,1,1.4,54.5,850,47400,191.1,10000000,186.609,680,Suitable
Chennai,3,1,,1400,22300,209.17,11000000,206.383,1120,Suitable
Pune,4,0.959,16.62,650,132100,286.1,7300000,283.33,,Suitable
Pune,,1.37,33.372,650,33800,129.53,7300000,129.3,520,Suitable
Ahmedabad,3,1.36,66.217,600,148900,235.429,8000000,241.1,480,Suitable
Delhi,,0.68,36.359,800,103400,251.9,19000000,,,Suitable
Kolkata,3,0.87,169.633,1600,116700,263,14800000,256.3,1280,Suitable
Lucknow,2,0.78,49.256,1000,34800,288.291,4500000,286.39,800,Suitable
Bangalore,6,1.116,182.7,900,27200,221.7,12000000,224.869,720,Suitable
Pune,3,0.883,166.66,650,73500,254.117,7300000,259.132,,Suitable
Chennai,3,1.322,64.8,1400,43100,159.06,11000000,158.279,1120,Suitable
Chennai,1,1.3,150.4,1400,60000,166.595,11000000,166.83,1120,Suitable
Delhi,6,0.6,54.2,800,105900,270.64,19000000,273.7,640,Suitable
Delhi,6,0.65,79.78,800,35900,214.2,19000000,217.485,640,Suitable
Lucknow,6,1.366,113.75,1000,61100,108.93,4500000,104.53,800,Suitable
Mumbai,5,1.11,72.051,2200,21300,154.404,20400000,149.8,1760,Suitable
Mumbai,3,0.7,115.794,,20700,260.4,20400000,265.13,1760,Suitable
Delhi,1,0.54,68.886,800,43700,130.536,19000000,128.82,640,Suitable
Jaipur,3,1.3,41.413,550,50200,285.13,3500000,272.6,440,Suitable
Hyderabad,5,1.37,171.71,850,101200,231.41,10000000,224.2,680,Suitable
Hyderabad,5,1.47,180.71,850,107500,152.97,,153.27,680,Suitable
Lucknow,6,1.13,,1000,93800,210.285,4500000,201.199,,Suitable
Lucknow,4,,41.52,1000,117600,140.34,4500000,131.39,800,Suitable
Ahmedabad,1,0.85,56.29,600,146800,218.01,,215.625,480,Suitable
Kolkata,2,1.4,29.8,1600,123100,160.66,14800000,155.38,,Suitable
Chennai,6,1.107,179.6,1400,25100,185.5,11000000,183.18,1120,Suitable
Hyderabad,6,0.841,98.26,850,131300,164.3,10000000,168.19,680,Suitable
Jaipur,5,1.07,138.43,550,123500,262.1,3500000,264.3,440,Suitable
Delhi,6,0.52,140.43,800,114900,136.748,19000000,132.5,640,Suitable
Pune,1,1.424,102.78,650,126000,298.249,7300000,298.4,,Suitable
Jaipur,5,0.645,,550,127000,290.514,3500000,291.73,440,Suitable
Ahmedabad,3,0.5,68,600,91200,297.536,8000000,295.663,480,Suitable
Jaipur,6,0.61,151,,71200,274.7,3500000,270.073,440,Suitable
Pune,4,0.6,180.6,650,120500,,7300000,228.9,520,Suitable
Bangalore,5,1.141,58.02,900,122400,143.53,12000000,141.06,720,Suitable
Mumbai,2,1.14,49.663,2200,141200,284.548,20400000,282.7,1760,Suitable
Bangalore,6,0.6,162.613,,114000,215.6,12000000,218.24,,Suitable
Chennai,2,,45.4,1400,120800,140.944,11000000,135.06,1120,Suitable
Chennai,6,0.6,16.17,,132100,229.5,11000000,241.2,1120,Suitable
Hyderabad,6,0.7,109.33,850,110300,132.96,10000000,131.218,680,Suitable
Pune,3,1.09,119.1,650,98300,269.7,7300000,265.26,520,Suitable
Chennai,4,1.2,13.957,1400,123500,279.31,11000000,279.5,1120,Suitable
Lucknow,2,1.1,61.6,1000,31500,214.88,4500000,217.53,800,Suitable
Hyderabad,3,0.597,72.5,850,48300,247.41,10000000,246.03,680,Suitable
Ahmedabad,4,0.6,108.244,600,108200,185.44,8000000,181.2,480,Suitable
Hyderabad,,1.17,190.03,850,107100,260.62,10000000,274.89,680,Suitable
Bangalore,3,0.959,128.7,900,20100,296.915,12000000,304.15,720,Suitable
Delhi,1,0.97,13,800,98100,175.14,19000000,173.92,640,Suitable
Lucknow,1,1.13,75.19,1000,74600,131.4,4500000,127.55,800,Suitable
Lucknow,2,1.22,,1000,,105.079,4500000,96.94,800,Suitable
Kolkata,6,0.9,176.9,1600,60200,229.6,14800000,228.709,1280,Suitable
Lucknow,1,1,31.3,1000,147300,288.8,4500000,285.755,800,Suitable
Lucknow,6,0.81,58.737,1000,83500,142.629,4500000,142.8,800,Suitable
Bangalore,4,1.45,153.53,900,86100,262.982,12000000,,720,
Jaipur,5,0.61,110.9,550,106800,171,3500000,170,440,Suitable
Lucknow,3,0.68,115.63,1000,104000,286.738,4500000,296.45,800,Suitable
Delhi,4,1.458,194.7,800,84500,198.6,19000000,201.6,640,Suitable
Mumbai,1,1.5,41,,123900,130,20400000,131.2,1760,Suitable
Bangalore,6,0.8,52.382,900,99500,299.591,,299.1,720,Suitable
Bangalore,5,1.435,53.22,900,82500,125.499,12000000,126.78,720,Suitable
Jaipur,1,1.078,66.86,550,110400,282.485,3500000,285.047,440,Suitable
Kolkata,3,0.78,,1600,61300,129.7,14800000,122.4,1280,Suitable
Jaipur,4,1.45,67.944,550,73400,173.181,3500000,161.768,440,Suitable
Hyderabad,5,1.2,146.222,,130800,260.45,10000000,267.9,680,Suitable
Mumbai,6,0.869,95.209,2200,30000,249.737,20400000,260.23,1760,Suitable
Chennai,1,1.39,155.65,1400,149600,251.39,11000000,252.67,1120,Suitable
Ahmedabad,3,0.6,45.5,,147900,246.1,8000000,242.24,480,Suitable
Chennai,5,0.8,113.366,1400,120300,177.793,11000000,177.09,1120,Suitable
Kolkata,3,1.1,56.86,1600,107100,201.4,14800000,205.315,1280,Suitable
Kolkata,3,1,39.19,1600,107700,235.91,14800000,239.89,1280,Suitable
Lucknow,2,1.014,116.91,1000,72400,187.798,4500000,185.996,,Suitable
Jaipur,6,1.1,146.939,550,51400,204.015,3500000,202.188,440,Suitable
Hyderabad,1,0.88,110.576,850,145400,115.288,10000000,117.2,680,Suitable
Lucknow,1,1.12,172.711,1000,82100,,,230.79,800,Suitable
Pune,6,1.21,187.407,650,34900,127.662,7300000,126.106,520,Suitable
Hyderabad,6,1.4,14.2,850,65600,222.1,10000000,222.938,680,Suitable
Kolkata,5,1.08,,1600,85800,120.454,14800000,124.1,1280,Suitable
Kolkata,2,0.6,154.1,,23300,190.6,14800000,182.6,1280,Suitable
Bangalore,3,1.139,199.9,900,29500,225.171,12000000,216.85,720,Suitable
Pune,4,0.5,57.7,650,,279.076,7300000,283.2,520,Suitable
Lucknow,1,1.42,186.25,1000,88300,182.2,4500000,181.7,800,Suitable
Kolkata,1,0.86,190.5,1600,127700,283.065,14800000,286.2,1280,Suitable
Pune,,1.37,98.884,650,117300,173.15,7300000,178.668,520,Suitable
Mumbai,5,0.572,193.353,,123300,117.3,20400000,119.62,1760,Suitable
Ahmedabad,3,1.406,106.45,,129800,,8000000,197.17,480,Suitable
Jaipur,5,0.98,60.817,550,122500,207.9,3500000,196.8,440,Suitable
Kolkata,6,1.446,129.19,,53000,143,14800000,130,1280,Suitable
Mumbai,3,1.28,43,2200,,140.002,20400000,150.065,1760,Suitable
Hyderabad,6,1.3,173.772,850,34500,272.679,10000000,274.6,680,Suitable
Jaipur,5,1.48,,550,75600,206.51,3500000,202.98,440,Suitable
Pune,6,,98.9,650,101000,118.9,7300000,113.3,520,Suitable
Jaipur,4,0.5,39.2,550,92000,253.365,3500000,257.18,,Suitable
Chennai,4,1.08,114.06,1400,96200,170.758,11000000,172.5,1120,Suitable
Bangalore,2,0.8,196.27,900,58000,241.7,12000000,243,720,Suitable
Pune,3,1.22,86.047,650,41900,152.8,7300000,155.9,520,Suitable
Mumbai,5,1.5,121,2200,134500,263.75,20400000,257.673,1760,Suitable
Kolkata,4,0.9,171.971,1600,105100,103.117,14800000,112.604,1280,Suitable
Pune,3,1,,650,113500,269.76,7300000,267.24,520,Suitable
Delhi,6,,190.304,800,52500,269.37,19000000,275.963,640,Suitable
Chennai,4,0.52,11.635,1400,113500,100.6,11000000,108.4,1120,Suitable
Mumbai,1,,,2200,117200,115.53,20400000,119.323,1760,Suitable
Hyderabad,1,1.219,170.825,850,65500,272.4,,269.06,680,Suitable
Delhi,5,0.809,39.41,800,123300,259.8,19000000,268.732,640,Suitable
Pune,,0.77,120.4,650,61400,256.42,,253.865,520,Suitable
Bangalore,3,1.474,61.6,900,113900,277.1,12000000,282.4,,Suitable
Delhi,2,1.022,35.213,800,34700,229.1,19000000,229.9,640,Suitable
Jaipur,3,0.9,118.9,550,56900,170.722,3500000,179.706,440,Suitable
Pune,6,1.3,24.09,650,50400,272.197,7300000,276.7,520,Suitable
Mumbai,8,,503.8532331,2200,862400,476.4722645,20400000,680.1059992,1760,Suitable
Pune,6,0.6,16.458,650,,102.96,7300000,101.94,520,Suitable
Bangalore,2,1.271,153,900,56700,181.744,12000000,190.2,720,Suitable
Ahmedabad,5,0.52,147.914,600,80400,246.804,8000000,251.94,480,Suitable
Jaipur,2,0.809,99.692,550,112600,219.9,3500000,218.14,440,Suitable
Kolkata,4,1,161.5,1600,21300,299.236,14800000,301,1280,Suitable
Pune,3,0.791,138.1,650,142300,270.3,7300000,,520,Suitable
Bangalore,1,0.78,195.71,900,91100,234.909,12000000,240.3,720,Suitable
Delhi,3,,20.02,800,111900,265.298,19000000,254.6,640,Suitable
Delhi,1,0.722,58.78,800,123700,282.17,19000000,279.512,640,Suitable
Mumbai,2,0.85,37.12,,120500,180.18,20400000,175.156,1760,Suitable
Jaipur,5,1.18,30.79,550,41200,146.456,3500000,145.801,440,Suitable
Delhi,2,1.3,63.9,800,35500,245.96,19000000,252.59,640,Suitable
Kolkata,1,1.5,60.5,1600,21000,107.171,14800000,103.3,1280,Suitable
Ahmedabad,5,0.61,110.2,600,60500,172,8000000,176.568,480,Suitable
Ahmedabad,1,0.9,16.566,600,39500,190,8000000,188.21,480,Suitable
Mumbai,5,1,48.905,2200,70900,170.488,20400000,172.1,1760,
Pune,3,0.71,92.65,650,138700,275.15,,274.5,520,Suitable
Delhi,2,1.418,,800,129900,123.7,19000000,113.923,640,Suitable
Bangalore,2,0.98,125,900,134300,293.02,12000000,290.59,720,Suitable
Hyderabad,4,0.92,47.8,850,33500,296.113,10000000,295.432,680,Suitable
Ahmedabad,6,1.11,105.864,600,119500,288.1,8000000,288.219,480,Suitable
Lucknow,4,1.01,165.411,1000,71700,266.75,4500000,260.62,800,Suitable
Mumbai,1,0.791,154.6,2200,34700,185,20400000,178,1760,Suitable
Pune,2,0.963,196,650,101400,106.481,7300000,101.8,520,Suitable
Chennai,4,0.965,125.36,1400,145900,205.202,11000000,204.42,1120,Suitable
Mumbai,3,0.95,44.7,2200,98600,148.87,20400000,147.09,1760,Suitable
