City,Household_Size,Seasonal_Index,Garden_Area,Avg_Rainfall,Household_Income,Previous_Day_Usage,City_Population,Daily_Water_Used,Avg_Water_Table,Suitability
Mumbai,4,1.34,147.9,2200,99200,181.111,20400000,190.3,1760,Suitable
Delhi,6,0.614,78.609,800,84800,152.534,19000000,151,640,Suitable
Jaipur,2,0.9,181.3,550,96800,235.4,,229.293,440,Suitable
Chennai,4,0.8,56.29,1400,130600,254.4,,242.864,1120,Suitable
Bangalore,2,1.5,10.4,900,85900,179.1,12000000,178.62,720,Suitable
Chennai,2,0.75,88.14,1400,87300,265.88,11000000,272.035,,
Kolkata,6,1.113,196.022,1600,65300,114.2,14800000,120.293,1280,Suitable
Delhi,1,,127.55,800,56400,182.994,19000000,185,640,Suitable
Delhi,4,0.585,131.3,800,133200,187.82,19000000,185.2,640,Suitable
Bangalore,6,0.58,65.732,900,109700,280.77,12000000,270.35,,Suitable
Hyderabad,6,1.169,65.13,850,48700,198.1,10000000,203.327,680,Suitable
Delhi,3,0.755,13.79,800,30000,239.8,19000000,241.6,640,Suitable
Mumbai,4,1.5,77.714,2200,,289.2,,,1760,Suitable
Pune,3,1.1,180.37,650,145400,,7300000,,520,Suitable
Delhi,6,1.03,20.815,800,50600,209.21,19000000,210.65,640,Suitable
Pune,3,0.601,41.8,650,,240.767,7300000,242.5,520,Suitable
Chennai,3,0.72,104.962,1400,,217.3,11000000,222.15,1120,Suitable
Lucknow,4,1.1,48.58,1000,31200,,,120.447,800,Suitable
Hyderabad,1,0.52,57.179,850,31400,160.5,10000000,162.36,680,Suitable
Jaipur,2,0.8,68.64,550,109600,234,3500000,233.6,440,Suitable
Ahmedabad,6,1.45,67.76,600,139600,144,8000000,147.923,480,Suitable
Hyderabad,2,1.06,116.388,850,122800,190.21,10000000,192.471,,Suitable
Ahmedabad,5,0.5,131.504,600,22000,291.496,8000000,290.517,480,Suitable
Chennai,5,1.066,76.85,1400,36600,198.799,11000000,,1120,Suitable
Hyderabad,2,1.294,145.151,850,67200,118.44,10000000,115.31,680,Suitable
Jaipur,4,0.7,142.687,550,81100,141,3500000,144.1,440,Suitable
Ahmedabad,2,0.66,154,600,123200,297.19,8000000,298.855,480,Suitable
Bangalore,4,0.86,25.89,900,127900,165.3,12000000,165.59,720,Suitable
Mumbai,2,0.9,154,2200,67600,275.5,20400000,274.01,1760,Suitable
Hyderabad,3,0.51,153.3,,114000,285.3,10000000,289.1,680,Suitable
Chennai,4,,185,1400,113300,,11000000,109.6,1120,Suitable
Delhi,2,1.1,33.01,800,53400,282.879,19000000,287.287,640,Suitable
Jaipur,6,1.27,118.4,550,36900,,,267.332,440,Suitable
Ahmedabad,1,,191.2,600,42800,,8000000,227.31,480,Suitable
Ahmedabad,4,1.2,174.436,600,52500,235.154,8000000,227.3,480,Suitable
Mumbai,3,1.115,184.3,2200,77900,246.682,20400000,237.82,1760,Suitable
Ahmedabad,1,0.54,159.61,600,34200,,8000000,248.28,480,Suitable
Pune,1,0.6,71.178,650,89100,115.9,7300000,120.55,520,Suitable
Kolkata,2,,91,1600,101100,127.157,14800000,130.3,1280,Suitable
Pune,4,,76.096,650,37300,142.538,7300000,,520,Suitable
Ahmedabad,3,0.9,114.9,600,23300,216.3,8000000,220.7,480,Suitable
Jaipur,4,1.2,102.21,550,42400,215.4,3500000,215.145,440,Suitable
Hyderabad,1,1.163,51.71,850,57100,129.1,10000000,,680,Suitable
Chennai,2,1.229,148.85,1400,115000,220.681,11000000,229.02,1120,Suitable
Delhi,3,0.7,67.581,800,51800,149.19,,153.8,640,Suitable
Hyderabad,4,1.449,115.82,850,46000,155.785,10000000,150.9,,Suitable
Bangalore,6,0.8,181.24,900,29000,261.599,12000000,257.65,720,Suitable
Hyderabad,2,1.3,162.81,850,93400,223.8,10000000,225.8,,Suitable
Hyderabad,3,0.95,26.367,850,36700,261.33,10000000,267.766,680,Suitable
Chennai,5,1.102,153.27,1400,43000,278.728,11000000,,1120,Suitable
Mumbai,6,0.79,184.4,2200,74200,179.47,20400000,184.215,1760,Suitable
Ahmedabad,3,1,140.167,600,63600,240.6,8000000,240.93,480,Suitable
Mumbai,5,0.87,186.56,2200,125800,275.2,20400000,287.75,1760,Suitable
Bangalore,2,1.345,192.67,900,88100,146.02,12000000,149.6,720,Suitable
Lucknow,3,0.82,197.4,1000,46300,240.23,4500000,239.59,800,Suitable
Delhi,1,1.17,177.22,,134900,,19000000,122.186,,Suitable
Pune,1,1.3,71.4,650,47900,167.99,7300000,160.385,520,Suitable
Delhi,1,,51.8,,112600,143.69,19000000,149,640,Suitable
Ahmedabad,2,1,92.873,600,149800,248.45,8000000,246.4,480,Suitable
Delhi,1,,138.8,800,53900,160.37,19000000,149.627,640,Suitable
Kolkata,4,1.28,,1600,143000,195.7,14800000,195.53,,Suitable
Pune,2,0.57,196.18,650,134600,157.2,7300000,150.886,520,Suitable
Bangalore,3,0.9,,900,26200,175.7,12000000,172.422,720,Suitable
Ahmedabad,5,1.18,50.25,600,65800,,8000000,169.27,480,Suitable
Jaipur,2,,61.3,550,86200,162,3500000,159.09,440,Suitable
Bangalore,5,1.23,95.6,900,131900,227.4,12000000,227.811,720,Suitable
Kolkata,1,1.4,116.5,1600,123500,243.36,14800000,243.9,,Suitable
Pune,1,1.253,121.9,650,34900,121.2,7300000,129.914,520,Suitable
Chennai,2,0.749,35.594,1400,122800,103.5,11000000,,1120,Suitable
Kolkata,4,1.31,119.67,1600,136100,157.23,,158.592,1280,Suitable
Bangalore,3,1.2,52.07,900,123300,,12000000,123.965,720,Suitable
Ahmedabad,5,1.2,179.4,600,91300,296.58,8000000,293.2,480,Suitable
Lucknow,6,0.8,134.332,1000,143600,238.65,,238.09,800,Suitable
Ahmedabad,1,1.4,42.148,600,29100,189.191,8000000,195.89,,Suitable
Pune,6,0.533,126.111,650,29500,118.32,7300000,117.38,520,Suitable
Lucknow,,1.12,67.38,1000,66000,100.395,4500000,101.4,800,
Mumbai,5,0.85,192.5,2200,91400,128.113,20400000,132.2,1760,Suitable
Pune,3,1.44,124.15,650,53600,130.93,7300000,127.49,520,Suitable
Pune,2,0.55,15.4,650,136900,294.653,7300000,286.7,520,Suitable
Kolkata,2,0.656,157,1600,27200,142.777,14800000,143.5,1280,Suitable
Ahmedabad,6,0.991,148.06,600,92200,264.854,8000000,262.6,480,Suitable
Bangalore,5,1.36,167.13,900,113800,163.07,12000000,172.529,720,Suitable
Chennai,5,1.1,77,,20300,144.8,11000000,139.32,1120,
Delhi,1,0.515,,800,75000,231.4,19000000,233.838,640,Suitable
Hyderabad,6,0.874,188.886,850,53000,138.16,10000000,131.804,680,Suitable
Chennai,,0.8,87.602,,109400,112.3,11000000,110.2,1120,Suitable
Delhi,5,1.498,51.774,,80900,215.2,19000000,217.4,640,Suitable
Mumbai,6,1.41,131.4,2200,29000,111.5,20400000,112.983,1760,Suitable
Bangalore,6,0.89,97.518,900,94900,243.605,,242.55,720,
Ahmedabad,1,0.6,157.403,,56500,128,8000000,136.2,480,Suitable
Jaipur,6,1.08,16.66,550,87300,247.7,3500000,249.58,440,Suitable
Pune,6,1.11,126.79,650,91300,108.796,7300000,107.06,520,Suitable
Chennai,1,0.8,191.9,1400,73400,256.64,11000000,256.2,1120,Suitable
Delhi,6,0.57,49.91,800,144600,298.7,19000000,304.295,640,Suitable
Jaipur,6,1.16,37.9,550,98400,253.076,3500000,248,440,Suitable
Chennai,6,1.2,160.085,1400,54500,294.78,,293.224,1120,
Bangalore,3,0.976,,900,52600,172.769,12000000,,720,Suitable
Ahmedabad,6,0.6,198.2,600,46100,163.4,,166.64,480,
Lucknow,2,1.05,87.1,1000,144900,292.3,4500000,293.531,800,Suitable
Chennai,6,1.1,33.7,1400,140300,103.896,11000000,102.196,1120,Suitable
Chennai,3,1.014,118.28,1400,62300,268.08,11000000,263.61,1120,
Ahmedabad,2,0.8,181.486,,87700,282.3,8000000,282.402,480,Suitable
Mumbai,6,0.9,170.4,2200,72400,138.16,20400000,132.07,1760,Suitable
Kolkata,3,0.7,66.6,,60700,180.9,14800000,180.5,1280,Suitable
Chennai,6,1.4,29.77,1400,48000,166.902,11000000,,1120,Suitable
Ahmedabad,4,1.2,152.2,600,93500,270.017,8000000,277.375,,Suitable
Kolkata,2,0.57,93.597,1600,67200,292.317,14800000,293.7,1280,Suitable
Ahmedabad,5,1.25,69.873,600,143600,222.6,8000000,229.647,480,
Ahmedabad,1,1.43,111.33,600,62900,117.4,8000000,120,480,Suitable
Mumbai,,1.5,152.851,2200,66700,262.33,20400000,266,,Suitable
Ahmedabad,3,1.032,131.4,600,116700,132.401,8000000,136.5,480,Suitable
Bangalore,5,1,187.5,900,61200,121.785,12000000,123.604,720,Suitable
Chennai,,1.478,190.7,1400,76500,,11000000,280.69,1120,Suitable
Delhi,2,1,50.79,800,100600,276.5,19000000,273.3,640,Suitable
Delhi,2,0.755,35.54,800,127800,150.47,19000000,147.4,640,Suitable
Delhi,6,1.103,181.56,800,145200,233.35,19000000,248.4,640,Suitable
Ahmedabad,1,1.4,166,600,55900,281.81,8000000,285.6,480,Suitable
Jaipur,5,0.755,144.398,550,30900,184.34,3500000,185.4,440,Suitable
Kolkata,3,1.1,48.7,1600,103600,246.84,14800000,240.365,1280,Suitable
Kolkata,3,1,122.26,1600,33700,178.2,14800000,,1280,Suitable
Ahmedabad,2,1,10.95,600,,165.335,8000000,161.92,480,Suitable
Bangalore,4,1.47,,900,138800,119.86,12000000,119.85,,Suitable
Bangalore,5,0.755,89.6,900,102900,281.692,12000000,276.976,720,Suitable
Pune,5,0.552,100.2,650,134900,100.2,7300000,105.1,520,Suitable
Ahmedabad,5,0.9,103.12,600,78400,,8000000,267.88,480,Suitable
Hyderabad,3,0.8,47,850,122500,197,10000000,200.99,680,Suitable
Mumbai,4,0.708,17.17,2200,20300,160.36,20400000,158.139,1760,Suitable
Delhi,6,1.4,199.426,800,,,,199.59,640,Suitable
Mumbai,4,0.902,161.77,2200,71600,,20400000,258.276,1760,Suitable
Delhi,5,0.55,17.14,800,138200,139.759,19000000,133.61,640,Suitable
Lucknow,5,0.55,148.42,1000,94000,234.6,4500000,244.7,800,Suitable
Lucknow,1,0.974,18.76,1000,109500,179.447,4500000,181.1,800,Suitable
Ahmedabad,4,1.29,77.58,,21800,114.13,8000000,121.04,480,Suitable
Lucknow,3,1.4,47.3,1000,65300,268.77,4500000,260.3,800,Suitable
Jaipur,3,,,550,,264.905,3500000,263.664,440,Suitable
Pune,2,1.11,95.5,650,,238.076,7300000,238.5,520,Suitable
Bangalore,3,1.325,173.91,900,93400,147.682,12000000,139.6,720,Suitable
Jaipur,5,1.345,34.6,550,37100,149.488,3500000,151.45,440,Suitable
Mumbai,5,1.22,184.7,2200,97900,133.073,20400000,131.8,1760,Suitable
Mumbai,,1.448,29.38,2200,112400,283.4,20400000,278.666,1760,Suitable
Lucknow,4,,162,1000,45000,242.544,4500000,244.635,800,Suitable
Bangalore,5,1.34,170.81,900,133300,256,12000000,249.327,,Suitable
Pune,4,1.153,102.3,650,71000,199.3,7300000,195.1,520,Suitable
Delhi,3,0.7,101.925,800,82700,294.2,19000000,286.8,640,Suitable
Jaipur,1,1.45,87.77,550,84500,103.793,,108,440,Suitable
Pune,6,0.7,46.5,650,33300,275.51,7300000,268.4,520,Suitable
Chennai,5,0.81,178.945,1400,26000,146.1,11000000,147.709,1120,Suitable
Kolkata,1,1.37,131.83,1600,,239.6,14800000,236.971,1280,Suitable
Lucknow,4,1.4,81.2,1000,84400,,4500000,223.52,800,Suitable
Delhi,6,1.5,13.3,,146700,,19000000,219.6,640,Suitable
Chennai,6,0.84,35.21,1400,83500,252.565,11000000,250.2,1120,Suitable
Delhi,6,1.4,17.507,800,89200,175.72,19000000,164.26,640,Suitable
Delhi,1,1.028,164.51,800,109700,215.9,19000000,215.677,640,Suitable
Lucknow,4,0.77,115.782,1000,85500,212.9,4500000,214.732,800,Suitable
Delhi,2,1.1,101.654,800,66800,292.4,19000000,292.5,640,Suitable
Pune,4,1.3,27.284,650,53600,293.56,7300000,293.185,520,Suitable
Pune,2,,193.514,650,145800,154.1,7300000,158.01,520,Suitable
Chennai,,,119.6,1400,141400,194.87,11000000,191.77,1120,Suitable
Mumbai,1,1.29,106.21,2200,,,,280,1760,Suitable
Bangalore,2,,,900,99000,135.2,12000000,126,,Suitable
Jaipur,3,1.2,137.7,550,75200,133.513,3500000,136.693,440,Suitable
Jaipur,6,0.952,22.5,550,128400,140.358,3500000,144.29,440,Suitable
Hyderabad,3,0.9,93.3,850,38800,299.7,,314.68,680,
Lucknow,2,0.8,167.311,,26300,191.37,4500000,191.96,800,Suitable
Ahmedabad,6,0.816,74.4,600,38000,297.96,8000000,299.8,480,Suitable
Ahmedabad,2,0.92,173.1,600,22100,191.4,8000000,190.557,,Suitable
Chennai,2,1.488,182.917,1400,29100,245.79,11000000,234.7,1120,Suitable
Delhi,4,1.245,,800,29400,148.079,19000000,141.824,640,Suitable
Delhi,5,1.31,46.8,800,21900,173.04,19000000,168.365,640,Suitable
Lucknow,4,1.08,141.5,1000,107300,177.605,4500000,173.192,800,Suitable
Kolkata,4,1.1,154.82,1600,76900,112.8,14800000,109.6,1280,Suitable
Mumbai,6,1.174,89.6,2200,110900,265.03,20400000,272.99,1760,Suitable
Hyderabad,2,0.9,30.5,850,62100,219.1,10000000,220.53,680,Suitable
Pune,1,1.2,25.4,650,117600,142.55,7300000,142.74,520,Suitable
Delhi,4,1.2,194.654,800,68300,151.172,19000000,,640,Suitable
Hyderabad,4,0.86,72.2,850,35700,189.756,10000000,187.379,680,Suitable
Jaipur,4,0.6,168.666,550,136200,191.03,3500000,191.9,440,Suitable
Kolkata,1,0.64,59.24,1600,77000,246.53,14800000,247.53,1280,Suitable
Pune,3,0.776,64.253,650,83200,194.8,7300000,197.115,520,Suitable
Lucknow,3,1,,1000,145700,123.05,4500000,127.29,800,Suitable
Hyderabad,4,0.63,55.192,850,,238.7,10000000,231.4,680,Suitable
Chennai,5,1,28.07,1400,62400,236.19,11000000,235.67,1120,Suitable
Pune,4,1.4,12.5,650,128100,263.87,7300000,266.99,520,Suitable
Lucknow,5,,104.26,1000,28300,185,4500000,174.88,800,Suitable
Ahmedabad,5,0.9,106.18,600,128200,286,8000000,282.174,480,Suitable
Lucknow,1,1.1,59,1000,134800,150.641,4500000,160.89,800,Suitable
Lucknow,6,1.364,169.895,1000,104000,196.928,4500000,188.519,800,Suitable
Pune,3,0.84,24.295,650,41600,154.78,7300000,160.64,520,Suitable
Kolkata,6,1.382,124.235,1600,81300,293.724,14800000,,1280,Suitable
Pune,5,1.42,,650,111000,173.402,7300000,176.2,520,Suitable
Bangalore,,0.84,35.35,,81300,265.2,12000000,272.1,720,Suitable
Mumbai,2,,163.79,2200,108800,207.81,20400000,211.2,1760,Suitable
Kolkata,1,1.335,126.77,1600,78700,118.51,14800000,119.3,1280,Suitable
Chennai,4,0.643,94.087,1400,27100,289,11000000,285.5,1120,Suitable
Kolkata,2,,74.871,1600,143300,209.3,14800000,205,1280,Suitable
Jaipur,6,0.72,62.92,550,,255.524,3500000,252.943,440,Suitable
Chennai,1,1.08,100.01,1400,59500,157.34,11000000,153.6,1120,Suitable
Ahmedabad,2,1.15,128.71,600,36900,235.157,8000000,239.511,480,Suitable
Pune,1,1.2,14.4,,135500,190.3,7300000,183.4,520,Suitable
Lucknow,1,1.35,135.93,1000,109200,213.294,4500000,210.66,,
Pune,5,0.86,120.03,,139700,252.374,7300000,254.3,520,Suitable
Jaipur,,0.7,101.319,550,68500,230.6,3500000,229.947,440,Suitable
Hyderabad,4,0.57,169.81,850,81800,219.2,10000000,216.055,680,Suitable
Jaipur,4,1.43,63.4,550,53300,107.304,3500000,104.7,440,Suitable
Bangalore,4,1.208,81.549,900,59100,130.6,12000000,125.73,720,Suitable
Lucknow,6,0.82,15.57,1000,45100,216.64,4500000,219.456,800,Suitable
Lucknow,3,0.64,36.956,1000,77100,256.52,4500000,256,800,Suitable
Delhi,4,1.089,30.507,800,41400,291.8,19000000,296.831,,Suitable
Hyderabad,4,0.644,28.84,850,98200,115.8,10000000,115.2,680,Suitable
Delhi,5,0.7,26.6,800,23400,,19000000,122.7,640,Suitable
Ahmedabad,2,1.22,37.354,600,72500,111.1,8000000,115.6,,Suitable
Mumbai,1,0.56,175.712,2200,112500,168.604,20400000,169.58,1760,Suitable
Mumbai,1,0.856,122.85,2200,128700,102.872,20400000,96.03,1760,Suitable
Pune,1,1,10.288,650,22400,202.69,7300000,199.3,520,Suitable
Mumbai,2,0.67,64.67,2200,58600,137.43,20400000,134.28,1760,Suitable
Lucknow,6,0.83,132.713,1000,128000,220.6,4500000,223.6,800,Suitable
Jaipur,3,1.27,193.3,550,93400,275.33,3500000,276.44,440,Suitable
Hyderabad,6,,144.36,850,110900,276.2,10000000,289.2,680,Suitable
Pune,5,1.29,177.61,650,81800,126.4,7300000,125.71,520,Suitable
Pune,6,1.1,22.5,650,131300,108.796,7300000,112.274,520,Suitable
Hyderabad,6,0.549,174.1,850,86400,118.5,10000000,118.623,680,Suitable
Lucknow,3,0.59,88.994,1000,94800,289.979,4500000,285.376,800,Suitable
Ahmedabad,5,0.6,44.6,600,143300,271.8,8000000,276.5,480,Suitable
Ahmedabad,2,1.29,195.443,600,22600,274,8000000,272.8,480,Suitable
Pune,,0.7,86.03,650,26400,268.08,7300000,273.9,520,Suitable
Ahmedabad,,1.2,344.831505,600,436200,892.3442265,8000000,688.9932427,480,Suitable
Lucknow,5,0.598,41.97,1000,33300,232.29,4500000,231.95,,Suitable
Bangalore,6,1.442,122.671,900,74000,162.2,,162.51,720,Suitable
Bangalore,4,1.29,126.76,900,114800,207.4,12000000,206.66,720,Suitable
Delhi,2,1.2,158.59,800,,151.201,19000000,154.8,640,Suitable
Kolkata,1,1.334,101.8,1600,36500,177.7,14800000,184.69,1280,Suitable
Chennai,4,1.126,180.7,1400,111000,193.1,11000000,,1120,Suitable
Mumbai,5,0.8,,2200,91700,,20400000,212.302,1760,Suitable
Ahmedabad,4,0.54,149.83,600,102600,153.1,8000000,158.6,480,Suitable
Bangalore,1,1.012,30.1,900,127000,273.27,12000000,272.12,720,Suitable
Jaipur,2,0.6,64.9,550,133800,185.21,3500000,175.2,440,Suitable
Hyderabad,2,1.3,24.062,850,136400,125.4,10000000,128.653,680,Suitable
Kolkata,6,0.7,,,85100,272.724,14800000,272.95,1280,Suitable
Delhi,3,0.71,151.494,800,58200,230.062,,226.264,,Suitable
Chennai,6,0.9,193.973,1400,121300,268.246,11000000,271.89,,Suitable
Bangalore,3,0.832,39.579,900,67900,275.59,12000000,276.271,720,Suitable
Delhi,5,0.68,149.839,800,42000,208.01,19000000,211.634,640,Suitable
Kolkata,2,0.7,67.2,1600,90400,227.622,14800000,228.29,1280,Suitable
Hyderabad,4,1.25,105.6,850,20800,106.32,10000000,112.786,680,Suitable
Mumbai,5,1.31,158.306,2200,130800,220.933,20400000,214.507,1760,Suitable
Bangalore,8,0.82,90.01373027,900,,784.8646536,12000000,,720,Suitable
Hyderabad,2,1,108,850,110700,141.9,10000000,142.8,680,Suitable
Chennai,6,0.713,50.9,1400,89400,279.4,11000000,277.654,1120,Suitable
Ahmedabad,4,1.192,184.519,600,42800,223.18,,218.14,480,Suitable
Kolkata,3,0.51,155.2,1600,123400,251.1,14800000,253.42,1280,Suitable
Chennai,1,1.177,11.857,1400,68900,230.207,11000000,230.4,1120,Suitable
Mumbai,4,0.5,151.444,2200,144000,281.7,20400000,283.18,1760,Suitable
Hyderabad,6,1.3,189.1,850,46100,221.5,10000000,216.7,680,Suitable
Lucknow,1,1.28,116.2,1000,111900,244.51,4500000,237.9,800,Suitable
Mumbai,6,0.9,132.297,2200,38300,168.634,20400000,168.8,1760,Suitable
Pune,1,1.29,93.1,650,51000,171.122,7300000,172.2,520,Suitable
Bangalore,4,0.8,199.91,900,78900,194.37,12000000,204.8,720,Suitable
Ahmedabad,2,1.02,127.205,600,147100,175.06,,180.847,480,Suitable
Kolkata,2,1.22,141.8,1600,142900,194.891,14800000,199.17,1280,Suitable
Jaipur,4,,44.323,550,34200,128.4,3500000,127.01,,Suitable
Hyderabad,3,1.264,109.01,850,,162.4,10000000,164.644,,Suitable
Lucknow,3,1.048,62.432,1000,116500,285.72,4500000,292,800,Suitable
Jaipur,3,1,96.83,550,116400,278.8,3500000,270.921,440,Suitable
Bangalore,6,0.8,115.3,900,58000,249.89,12000000,261.2,720,Suitable
Bangalore,2,,84.746,900,20700,288.68,12000000,283.075,720,Suitable
Kolkata,3,0.7,47.7,1600,141500,240.428,14800000,237.29,1280,Suitable
Lucknow,5,1.307,75.934,1000,81200,272.094,4500000,257.95,800,Suitable
Bangalore,2,1,,900,75300,116.21,12000000,,720,Suitable
Jaipur,5,1.17,157.5,,52800,245.2,3500000,245.76,440,Suitable
Lucknow,,0.7,169.522,1000,46300,,4500000,287.41,800,Suitable
Jaipur,,1.2,45,550,134300,143.358,3500000,129.7,440,Suitable
Mumbai,3,1.5,90.202,2200,23700,135.865,20400000,140.81,1760,Suitable
Chennai,1,0.5,48.17,1400,34800,113.13,11000000,114.487,1120,Suitable
Lucknow,2,0.57,119.412,1000,98500,178.5,4500000,179.839,800,Suitable
Delhi,1,1.125,108,800,141100,133.23,19000000,141.5,640,Suitable
Chennai,18,0.9,281.8735364,1400,120000,771.473888,11000000,514.7962815,1120,Suitable
Chennai,5,1.28,121.4,1400,89900,111.4,11000000,,1120,Suitable
Lucknow,4,1.3,180.09,1000,34400,130.501,4500000,119.898,800,Suitable
Ahmedabad,2,1.05,139.561,600,131000,276.937,8000000,276.91,480,Suitable
Bangalore,1,1,185.112,900,,122.3,12000000,114.409,720,Suitable
Mumbai,4,0.938,171.6,2200,131700,153.791,20400000,,1760,Suitable
Ahmedabad,3,0.751,138.9,600,31900,170,8000000,167.6,480,Suitable
Ahmedabad,3,1,145.23,600,126200,257.822,8000000,255.4,480,Suitable
Delhi,2,1.131,133.6,800,26200,170.95,19000000,163.18,640,Suitable
Hyderabad,5,1.3,171.7,850,36800,161.944,10000000,163.96,680,Suitable
Lucknow,1,0.9,138.8,1000,98300,139.032,4500000,142.6,800,Suitable
Jaipur,6,1.413,95.1,550,27000,295.317,3500000,298.902,440,Suitable
Bangalore,2,0.74,143.381,900,,181.5,12000000,184.6,720,Suitable
Ahmedabad,2,1.21,73.35,600,76600,,8000000,230.61,480,Suitable
Mumbai,3,0.79,,2200,36400,157.52,20400000,162.799,1760,Suitable
Hyderabad,2,0.546,169.6,850,126300,102.345,10000000,105.8,680,Suitable
Delhi,2,1.478,164.81,800,105500,231.5,19000000,228.7,640,Suitable
Pune,1,1.056,166,650,51700,194.161,7300000,189.531,520,Suitable
Bangalore,1,0.8,82.71,900,132800,295.33,12000000,293.399,720,Suitable
Pune,6,0.5,,650,98200,276.17,,271.652,520,Suitable
Chennai,,0.796,56.33,1400,119800,117.2,11000000,121.826,1120,Suitable
Ahmedabad,1,1.3,62.2,600,112100,114.75,8000000,115.06,480,Suitable
Kolkata,,0.78,48.54,1600,23500,,14800000,253.277,1280,Suitable
Bangalore,5,1.039,90.65,900,,264.69,12000000,266.7,720,Suitable
Jaipur,5,1.061,20.68,550,61400,163.4,3500000,156.44,440,Suitable
Hyderabad,2,1.2,40.9,850,56300,139.21,10000000,,680,Suitable
Mumbai,2,0.8,105.53,2200,81600,182.7,20400000,180.1,1760,Suitable
Bangalore,5,0.61,,900,94600,209.48,12000000,205.148,720,Suitable
Jaipur,,0.5,105.1,550,122400,220,3500000,217.26,440,Suitable
Lucknow,5,,155.2,1000,63500,145.1,4500000,140.41,800,Suitable
Pune,2,0.82,59.853,650,104400,238.071,7300000,239,520,Suitable
Lucknow,,0.8,184.04,1000,130200,136.009,4500000,139.7,800,Suitable
Hyderabad,6,1.433,106.8,850,35300,262.7,10000000,,680,Suitable
Delhi,2,1.01,81.39,800,59300,288.047,19000000,285.7,640,Suitable
Ahmedabad,3,1.1,39.25,600,73800,167.4,8000000,166.567,480,Suitable
Bangalore,5,1.323,139.608,900,26200,242.7,12000000,245.8,720,Suitable
Kolkata,1,0.82,57.3,1600,133200,160.17,14800000,167.2,1280,Suitable
Pune,5,0.625,60.28,650,38200,244.8,7300000,248.6,,Suitable
Pune,5,1.24,161.621,650,40300,227.8,7300000,224.7,520,
Bangalore,2,1.236,126.62,900,,130.6,12000000,134.237,720,Suitable
Chennai,1,1.1,194.3,1400,83500,253.44,11000000,,1120,Suitable
Lucknow,1,0.717,109.81,1000,30700,152.21,4500000,149.87,800,Suitable
Pune,3,1.04,64.45,650,50500,181.223,7300000,174.027,520,Suitable
Jaipur,6,1,18.19,550,100900,158.186,3500000,164.321,440,Suitable
Mumbai,2,0.76,172.4,2200,128800,128.6,20400000,135.1,1760,Suitable
Ahmedabad,6,0.9,37.79,600,49400,138.9,8000000,144.44,480,Suitable
Pune,6,0.987,86.3,650,96100,200.73,7300000,196.1,520,Suitable
Jaipur,2,1.4,15.027,550,137400,140.663,3500000,147.3,440,Suitable
Hyderabad,4,0.975,136.11,850,78000,286.5,10000000,286.6,680,Suitable
Hyderabad,6,1,387.2198685,850,388800,852.9364504,10000000,462.3314611,680,Suitable
Ahmedabad,,,17.974,600,88600,124.044,8000000,125.73,480,Suitable
Chennai,6,,164.41,1400,65100,125.5,11000000,121.71,1120,Suitable
